county,cause,year,count
Napa,"Nephritis, nephrotic syndrome and nephrosis",2015,16
Napa,"Nephritis, nephrotic syndrome and nephrosis",2016,0
Napa,"Nephritis, nephrotic syndrome and nephrosis",2017,13
Napa,"Nephritis, nephrotic syndrome and nephrosis",2018,0
Napa,"Nephritis, nephrotic syndrome and nephrosis",2019,11
Napa,"Nephritis, nephrotic syndrome and nephrosis",2020,0
Napa,"Nephritis, nephrotic syndrome and nephrosis",2021,13
Napa,Parkinson's disease,1989,0
Napa,Parkinson's disease,1990,0
Napa,Parkinson's disease,1991,0
Napa,Parkinson's disease,1992,0
Napa,Parkinson's disease,1993,0
Napa,Parkinson's disease,1994,0
Napa,Parkinson's disease,1995,0
Napa,Parkinson's disease,1996,0
Napa,Parkinson's disease,1997,0
Napa,Parkinson's disease,1998,0
Napa,Parkinson's disease,1999,0
Napa,Parkinson's disease,2000,0
Napa,Parkinson's disease,2001,0
Napa,Parkinson's disease,2002,0
Napa,Parkinson's disease,2003,0
Napa,Parkinson's disease,2004,12
Napa,Parkinson's disease,2005,12
Napa,Parkinson's disease,2006,0
Napa,Parkinson's disease,2007,0
Napa,Parkinson's disease,2008,0
Napa,Parkinson's disease,2009,0
Napa,Parkinson's disease,2010,0
Napa,Parkinson's disease,2011,0
Napa,Parkinson's disease,2012,0
Napa,Parkinson's disease,2013,13
Napa,Parkinson's disease,2014,14
Napa,Parkinson's disease,2015,0
Napa,Parkinson's disease,2016,0
Napa,Parkinson's disease,2017,11
Napa,Parkinson's disease,2018,11
Napa,Parkinson's disease,2019,12
Napa,Parkinson's disease,2020,0
Napa,Parkinson's disease,2021,0
Napa,Influenza and pneumonia,1989,40
Napa,Influenza and pneumonia,1990,55
Napa,Influenza and pneumonia,1991,56
Napa,Influenza and pneumonia,1992,76
Napa,Influenza and pneumonia,1993,52
Napa,Influenza and pneumonia,1994,68
Napa,Influenza and pneumonia,1995,68
Napa,Influenza and pneumonia,1996,70
Napa,Influenza and pneumonia,1997,88
Napa,Influenza and pneumonia,1998,110
Napa,Influenza and pneumonia,1999,40
Napa,Influenza and pneumonia,2000,46
Napa,Influenza and pneumonia,2001,33
Napa,Influenza and pneumonia,2002,28
Napa,Influenza and pneumonia,2003,19
Napa,Influenza and pneumonia,2004,31
Napa,Influenza and pneumonia,2005,29
Napa,Influenza and pneumonia,2006,22
Napa,Influenza and pneumonia,2007,19
Napa,Influenza and pneumonia,2008,19
Napa,Influenza and pneumonia,2009,19
Napa,Influenza and pneumonia,2010,22
Napa,Influenza and pneumonia,2011,17
Napa,Influenza and pneumonia,2012,0
Napa,Influenza and pneumonia,2013,17
Napa,Influenza and pneumonia,2014,11
Napa,Influenza and pneumonia,2015,13
Napa,Influenza and pneumonia,2016,0
Napa,Influenza and pneumonia,2017,16
Napa,Influenza and pneumonia,2018,0
Napa,Influenza and pneumonia,2019,0
Napa,Influenza and pneumonia,2020,0
Napa,Influenza and pneumonia,2021,0
Napa,Cerebrovascular diseases,1989,52
Napa,Cerebrovascular diseases,1990,62
Napa,Cerebrovascular diseases,1991,65
Napa,Cerebrovascular diseases,1992,52
Napa,Cerebrovascular diseases,1993,58
Napa,Cerebrovascular diseases,1994,77
Napa,Cerebrovascular diseases,1995,89
Napa,Cerebrovascular diseases,1996,104
Napa,Cerebrovascular diseases,1997,66
Napa,Cerebrovascular diseases,1998,82
Napa,Cerebrovascular diseases,1999,102
Napa,Cerebrovascular diseases,2000,117
Napa,Cerebrovascular diseases,2001,104
Napa,Cerebrovascular diseases,2002,104
Napa,Cerebrovascular diseases,2003,80
Napa,Cerebrovascular diseases,2004,84
Napa,Cerebrovascular diseases,2005,74
Napa,Cerebrovascular diseases,2006,64
Napa,Cerebrovascular diseases,2007,40
Napa,Cerebrovascular diseases,2008,47
Napa,Cerebrovascular diseases,2009,52
Napa,Cerebrovascular diseases,2010,47
Napa,Cerebrovascular diseases,2011,60
Napa,Cerebrovascular diseases,2012,48
Napa,Cerebrovascular diseases,2013,48
Napa,Cerebrovascular diseases,2014,33
Napa,Cerebrovascular diseases,2015,34
Napa,Cerebrovascular diseases,2016,47
Napa,Cerebrovascular diseases,2017,49
Napa,Cerebrovascular diseases,2018,21
Napa,Cerebrovascular diseases,2019,45
Napa,Cerebrovascular diseases,2020,49
Napa,Cerebrovascular diseases,2021,61
Napa,Intentional self-harm (suicide),1989,0
Napa,Intentional self-harm (suicide),1990,11
Napa,Intentional self-harm (suicide),1991,12
Napa,Intentional self-harm (suicide),1992,0
Napa,Intentional self-harm (suicide),1993,0
Napa,Intentional self-harm (suicide),1994,0
Napa,Intentional self-harm (suicide),1995,0
Napa,Intentional self-harm (suicide),1996,0
Napa,Intentional self-harm (suicide),1997,0
Napa,Intentional self-harm (suicide),1998,0
Napa,Intentional self-harm (suicide),1999,0
Napa,Intentional self-harm (suicide),2000,0
Napa,Intentional self-harm (suicide),2001,0
Napa,Intentional self-harm (suicide),2002,0
Napa,Intentional self-harm (suicide),2003,0
Napa,Intentional self-harm (suicide),2004,12
Napa,Intentional self-harm (suicide),2005,0
Napa,Intentional self-harm (suicide),2006,0
Napa,Intentional self-harm (suicide),2007,0
Napa,Intentional self-harm (suicide),2008,0
Napa,Intentional self-harm (suicide),2009,0
Napa,Intentional self-harm (suicide),2010,0
Napa,Intentional self-harm (suicide),2011,16
Napa,Intentional self-harm (suicide),2012,0
Napa,Intentional self-harm (suicide),2013,0
Napa,Intentional self-harm (suicide),2014,0
Napa,Intentional self-harm (suicide),2015,0
Napa,Intentional self-harm (suicide),2016,0
Napa,Intentional self-harm (suicide),2017,0
Napa,Intentional self-harm (suicide),2018,0
Napa,Intentional self-harm (suicide),2019,13
Napa,Intentional self-harm (suicide),2020,13
Napa,Intentional self-harm (suicide),2021,0
Sacramento,Alzheimer's disease,1989,0
Sacramento,Alzheimer's disease,1990,0
Sacramento,Alzheimer's disease,1991,0
Sacramento,Alzheimer's disease,1992,0
Sacramento,Alzheimer's disease,1993,0
Sacramento,Alzheimer's disease,1994,0
Sacramento,Alzheimer's disease,1995,0
Sacramento,Alzheimer's disease,1996,0
Sacramento,Alzheimer's disease,1997,21
Sacramento,Alzheimer's disease,1998,0
Sacramento,Alzheimer's disease,1999,27
Sacramento,Alzheimer's disease,2000,28
Sacramento,Alzheimer's disease,2001,86
Sacramento,Alzheimer's disease,2002,113
Sacramento,Alzheimer's disease,2003,133
Sacramento,Alzheimer's disease,2004,221
Sacramento,Alzheimer's disease,2005,251
Sacramento,Alzheimer's disease,2006,263
Sacramento,Alzheimer's disease,2007,207
Sacramento,Alzheimer's disease,2008,305
Sacramento,Alzheimer's disease,2009,345
Sacramento,Alzheimer's disease,2010,331
Sacramento,Alzheimer's disease,2011,365
Sacramento,Alzheimer's disease,2012,328
Sacramento,Alzheimer's disease,2013,394
Sacramento,Alzheimer's disease,2014,522
Sacramento,Alzheimer's disease,2015,597
Sacramento,Alzheimer's disease,2016,684
Sacramento,Alzheimer's disease,2017,855
Sacramento,Alzheimer's disease,2018,1026
Sacramento,Alzheimer's disease,2019,836
Sacramento,Alzheimer's disease,2020,1131
Sacramento,Alzheimer's disease,2021,962
Sacramento,Cancerous tumor,1989,2538
Sacramento,Cancerous tumor,1990,2710
Sacramento,Cancerous tumor,1991,2665
Sacramento,Cancerous tumor,1992,2479
Sacramento,Cancerous tumor,1993,2685
Sacramento,Cancerous tumor,1994,2729
Sacramento,Cancerous tumor,1995,2666
Sacramento,Cancerous tumor,1996,2674
Sacramento,Cancerous tumor,1997,2778
Sacramento,Cancerous tumor,1998,2749
Sacramento,Cancerous tumor,1999,2901
Sacramento,Cancerous tumor,2000,2991
Sacramento,Cancerous tumor,2001,3003
Sacramento,Cancerous tumor,2002,3052
Sacramento,Cancerous tumor,2003,3088
Sacramento,Cancerous tumor,2004,2962
Sacramento,Cancerous tumor,2005,3058
Sacramento,Cancerous tumor,2006,3026
Sacramento,Cancerous tumor,2007,3017
Sacramento,Cancerous tumor,2008,3107
Sacramento,Cancerous tumor,2009,3091
Sacramento,Cancerous tumor,2010,3200
Sacramento,Cancerous tumor,2011,3264
Sacramento,Cancerous tumor,2012,3390
Sacramento,Cancerous tumor,2013,3306
Sacramento,Cancerous tumor,2014,3415
Sacramento,Cancerous tumor,2015,3525
Sacramento,Cancerous tumor,2016,3370
Sacramento,Cancerous tumor,2017,3502
Sacramento,Cancerous tumor,2018,3384
Sacramento,Cancerous tumor,2019,3567
Sacramento,Cancerous tumor,2020,3616
Sacramento,Cancerous tumor,2021,3528
Sacramento,Chronic lower respiratory diseases,1989,433
Sacramento,Chronic lower respiratory diseases,1990,395
Sacramento,Chronic lower respiratory diseases,1991,490
Sacramento,Chronic lower respiratory diseases,1992,430
Sacramento,Chronic lower respiratory diseases,1993,508
Sacramento,Chronic lower respiratory diseases,1994,549
Sacramento,Chronic lower respiratory diseases,1995,558
Sacramento,Chronic lower respiratory diseases,1996,545
Sacramento,Chronic lower respiratory diseases,1997,589
Sacramento,Chronic lower respiratory diseases,1998,546
Sacramento,Chronic lower respiratory diseases,1999,690
Sacramento,Chronic lower respiratory diseases,2000,637
Sacramento,Chronic lower respiratory diseases,2001,617
Sacramento,Chronic lower respiratory diseases,2002,604
Sacramento,Chronic lower respiratory diseases,2003,704
Sacramento,Chronic lower respiratory diseases,2004,563
Sacramento,Chronic lower respiratory diseases,2005,633
Sacramento,Chronic lower respiratory diseases,2006,675
Sacramento,Chronic lower respiratory diseases,2007,530
Sacramento,Chronic lower respiratory diseases,2008,583
Sacramento,Chronic lower respiratory diseases,2009,494
Sacramento,Chronic lower respiratory diseases,2010,742
Sacramento,Chronic lower respiratory diseases,2011,604
Sacramento,Chronic lower respiratory diseases,2012,576
Sacramento,Chronic lower respiratory diseases,2013,663
Sacramento,Chronic lower respiratory diseases,2014,627
Sacramento,Chronic lower respiratory diseases,2015,690
Sacramento,Chronic lower respiratory diseases,2016,623
Sacramento,Chronic lower respiratory diseases,2017,683
Sacramento,Chronic lower respiratory diseases,2018,653
Sacramento,Chronic lower respiratory diseases,2019,608
Sacramento,Chronic lower respiratory diseases,2020,569
Sacramento,Chronic lower respiratory diseases,2021,451
Sacramento,Diabetes,1989,0
Sacramento,Diabetes,1990,0
Sacramento,Diabetes,1991,0
Sacramento,Diabetes,1992,25
Sacramento,Diabetes,1993,52
Sacramento,Diabetes,1994,32
Sacramento,Diabetes,1995,47
Sacramento,Diabetes,1996,93
Sacramento,Diabetes,1997,42
Sacramento,Diabetes,1998,64
Sacramento,Diabetes,1999,87
Sacramento,Diabetes,2000,80
Sacramento,Diabetes,2001,85
Sacramento,Diabetes,2002,91
Sacramento,Diabetes,2003,127
Sacramento,Diabetes,2004,123
Sacramento,Diabetes,2005,182
Sacramento,Diabetes,2006,130
Sacramento,Diabetes,2007,65
Sacramento,Diabetes,2008,136
Sacramento,Diabetes,2009,140
Sacramento,Diabetes,2010,80
Sacramento,Diabetes,2011,167
Sacramento,Diabetes,2012,181
Sacramento,Diabetes,2013,302
Sacramento,Diabetes,2014,242
Sacramento,Diabetes,2015,306
Sacramento,Diabetes,2016,335
Sacramento,Diabetes,2017,434
Sacramento,Diabetes,2018,495
Sacramento,Diabetes,2019,481
Sacramento,Diabetes,2020,501
Sacramento,Diabetes,2021,494
Sacramento,Assault (homicide),1989,0
Sacramento,Assault (homicide),1990,0
Sacramento,Assault (homicide),1991,19
Sacramento,Assault (homicide),1992,19
Sacramento,Assault (homicide),1993,49
Sacramento,Assault (homicide),1994,49
Sacramento,Assault (homicide),1995,22
Sacramento,Assault (homicide),1996,0
Sacramento,Assault (homicide),1997,0
Sacramento,Assault (homicide),1998,0
Sacramento,Assault (homicide),1999,0
Sacramento,Assault (homicide),2000,0
Sacramento,Assault (homicide),2001,0
Sacramento,Assault (homicide),2002,0
Sacramento,Assault (homicide),2003,0
Sacramento,Assault (homicide),2004,25
Sacramento,Assault (homicide),2005,19
Sacramento,Assault (homicide),2006,22
Sacramento,Assault (homicide),2007,24
Sacramento,Assault (homicide),2008,0
Sacramento,Assault (homicide),2009,0
Sacramento,Assault (homicide),2010,0
Sacramento,Assault (homicide),2011,0
Sacramento,Assault (homicide),2012,0
Sacramento,Assault (homicide),2013,0
Sacramento,Assault (homicide),2014,0
Sacramento,Assault (homicide),2015,26
Sacramento,Assault (homicide),2016,23
Sacramento,Assault (homicide),2017,0
Sacramento,Assault (homicide),2018,0
Sacramento,Assault (homicide),2019,0
Sacramento,Assault (homicide),2020,0
Sacramento,Assault (homicide),2021,0
Sacramento,Diseases of heart,1989,3158
Sacramento,Diseases of heart,1990,3194
Sacramento,Diseases of heart,1991,3261
Sacramento,Diseases of heart,1992,3273
Sacramento,Diseases of heart,1993,3560
Sacramento,Diseases of heart,1994,3483
Sacramento,Diseases of heart,1995,3463
Sacramento,Diseases of heart,1996,3471
Sacramento,Diseases of heart,1997,3560
Sacramento,Diseases of heart,1998,3515
Sacramento,Diseases of heart,1999,3635
Sacramento,Diseases of heart,2000,3662
Sacramento,Diseases of heart,2001,3692
Sacramento,Diseases of heart,2002,3752
Sacramento,Diseases of heart,2003,3743
Sacramento,Diseases of heart,2004,3527
Sacramento,Diseases of heart,2005,3498
Sacramento,Diseases of heart,2006,3626
Sacramento,Diseases of heart,2007,3383
Sacramento,Diseases of heart,2008,3318
Sacramento,Diseases of heart,2009,3305
Sacramento,Diseases of heart,2010,3180
Sacramento,Diseases of heart,2011,3284
Sacramento,Diseases of heart,2012,3279
Sacramento,Diseases of heart,2013,3288
Sacramento,Diseases of heart,2014,3370
Sacramento,Diseases of heart,2015,3677
Sacramento,Diseases of heart,2016,3455
Sacramento,Diseases of heart,2017,3466
Sacramento,Diseases of heart,2018,3432
Sacramento,Diseases of heart,2019,3417
Sacramento,Diseases of heart,2020,3375
Sacramento,Diseases of heart,2021,3439
Sacramento,Essential hypertension and hypertensive renal disease,1989,0
Sacramento,Essential hypertension and hypertensive renal disease,1990,0
Sacramento,Essential hypertension and hypertensive renal disease,1991,0
Sacramento,Essential hypertension and hypertensive renal disease,1992,0
Sacramento,Essential hypertension and hypertensive renal disease,1993,0
Sacramento,Essential hypertension and hypertensive renal disease,1994,0
Sacramento,Essential hypertension and hypertensive renal disease,1995,0
Sacramento,Essential hypertension and hypertensive renal disease,1996,0
Sacramento,Essential hypertension and hypertensive renal disease,1997,0
Sacramento,Essential hypertension and hypertensive renal disease,1998,0
Sacramento,Essential hypertension and hypertensive renal disease,1999,0
Sacramento,Essential hypertension and hypertensive renal disease,2000,0
Sacramento,Essential hypertension and hypertensive renal disease,2001,0
Sacramento,Essential hypertension and hypertensive renal disease,2002,0
Sacramento,Essential hypertension and hypertensive renal disease,2003,0
Sacramento,Essential hypertension and hypertensive renal disease,2004,0
Sacramento,Essential hypertension and hypertensive renal disease,2005,0
Sacramento,Essential hypertension and hypertensive renal disease,2006,0
Sacramento,Essential hypertension and hypertensive renal disease,2007,0
Sacramento,Essential hypertension and hypertensive renal disease,2008,25
Sacramento,Essential hypertension and hypertensive renal disease,2009,46
Sacramento,Essential hypertension and hypertensive renal disease,2010,23
Sacramento,Essential hypertension and hypertensive renal disease,2011,39
Sacramento,Essential hypertension and hypertensive renal disease,2012,64
Sacramento,Essential hypertension and hypertensive renal disease,2013,68
Sacramento,Essential hypertension and hypertensive renal disease,2014,132
Sacramento,Essential hypertension and hypertensive renal disease,2015,99
Sacramento,Essential hypertension and hypertensive renal disease,2016,70
Sacramento,Essential hypertension and hypertensive renal disease,2017,199
Sacramento,Essential hypertension and hypertensive renal disease,2018,195
Sacramento,Essential hypertension and hypertensive renal disease,2019,142
Sacramento,Essential hypertension and hypertensive renal disease,2020,117
Sacramento,Essential hypertension and hypertensive renal disease,2021,192
Sacramento,Accidents (unintentional injuries),1989,252
Sacramento,Accidents (unintentional injuries),1990,282
Sacramento,Accidents (unintentional injuries),1991,224
Sacramento,Accidents (unintentional injuries),1992,202
Sacramento,Accidents (unintentional injuries),1993,249
Sacramento,Accidents (unintentional injuries),1994,192
Sacramento,Accidents (unintentional injuries),1995,141
Sacramento,Accidents (unintentional injuries),1996,231
Sacramento,Accidents (unintentional injuries),1997,228
Sacramento,Accidents (unintentional injuries),1998,186
Sacramento,Accidents (unintentional injuries),1999,190
Sacramento,Accidents (unintentional injuries),2000,182
Sacramento,Accidents (unintentional injuries),2001,320
Sacramento,Accidents (unintentional injuries),2002,333
Sacramento,Accidents (unintentional injuries),2003,372
Sacramento,Accidents (unintentional injuries),2004,495
Sacramento,Accidents (unintentional injuries),2005,527
Sacramento,Accidents (unintentional injuries),2006,547
Sacramento,Accidents (unintentional injuries),2007,533
Sacramento,Accidents (unintentional injuries),2008,460
Sacramento,Accidents (unintentional injuries),2009,558
Sacramento,Accidents (unintentional injuries),2010,451
Sacramento,Accidents (unintentional injuries),2011,296
Sacramento,Accidents (unintentional injuries),2012,456
Sacramento,Accidents (unintentional injuries),2013,426
Sacramento,Accidents (unintentional injuries),2014,519
Sacramento,Accidents (unintentional injuries),2015,652
Sacramento,Accidents (unintentional injuries),2016,636
Sacramento,Accidents (unintentional injuries),2017,775
Sacramento,Accidents (unintentional injuries),2018,765
Sacramento,Accidents (unintentional injuries),2019,873
Sacramento,Accidents (unintentional injuries),2020,933
Sacramento,Accidents (unintentional injuries),2021,1223
